date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity
2021-05-25,RI,RIA,Rhode Island,1059361.0,Report,1443385.0,1130311,136251.0,106697.0,460490.0,627138.0,42651.0,32.0,630987.0,59.6,46.0,605934.0,70.9,1096946.0,128318.0,168843.0,174769.0,93.4,333771.0,178443.0,771674.0,487119.0,479456.0,56.1,581220.0,800865.0,61300.0,0.0,208573.0,278537.0,42563.0,9.0,208544.0,270903.0,42546.0,9.0,74809.0,82718.0,5379.0,3.0,529682,50.0,522002.0,61.1,162909.0,87.1,321929.0,927491.0,1130249.0,121861.0,155623.0,630926.0,68.0,487113.0,52.5,529675.0,57.1,208569.0,278535.0,42562.0,9.0,1091419.0
2021-05-25,SC,SCA,South Carolina,5148714.0,Report,4991955.0,3697011,96955.0,71805.0,1511454.0,2062226.0,122270.0,1061.0,2067988.0,40.2,30.6,2023214.0,50.1,3634323.0,90014.0,123639.0,768957.0,82.1,1419278.0,151467.0,532746.0,1576485.0,1558440.0,38.6,2108540.0,2577315.0,306100.0,0.0,649576.0,926697.0,119511.0,212.0,648598.0,909630.0,119205.0,212.0,281578.0,364705.0,21444.0,146.0,1695996,32.9,1677645.0,41.6,667873.0,71.3,1364808.0,4419974.0,3694251.0,83581.0,112941.0,2065715.0,46.7,1576018.0,35.7,1695503.0,38.4,649506.0,926300.0,119485.0,212.0,3542096.0
2021-05-25,SD,SDA,South Dakota,884659.0,Report,932505.0,766736,105408.0,86670.0,346945.0,397733.0,22045.0,13.0,420916.0,47.6,39.4,410122.0,61.4,751555.0,112583.0,139689.0,136876.0,90.1,257456.0,169523.0,614011.0,348682.0,344264.0,51.6,420260.0,454545.0,57700.0,0.0,164467.0,184204.0,22266.0,11.0,164429.0,179824.0,22257.0,11.0,65903.0,58197.0,3237.0,5.0,370948,41.9,366521.0,54.9,127342.0,83.8,227919.0,738101.0,766716.0,103877.0,126338.0,420898.0,57.0,348679.0,47.2,370945.0,50.3,164466.0,184202.0,22266.0,11.0,673225.0
2021-05-25,TN,TNA,Tennessee,6829174.0,Report,5975980.0,4753434,87507.0,69605.0,2005762.0,2604508.0,134957.0,8207.0,2629888.0,38.5,29.1,2575747.0,48.4,4678722.0,87960.0,112349.0,873814.0,76.4,1667571.0,145844.0,522653.0,1989437.0,1969942.0,37.0,2489140.0,3126240.0,360600.0,0.0,868576.0,1118442.0,131521.0,2419.0,868347.0,1099182.0,131386.0,2413.0,387471.0,352372.0,23824.0,1528.0,2120958,31.1,2101328.0,39.5,765195.0,66.9,1608771.0,5835568.0,4752938.0,81448.0,102406.0,2629467.0,45.1,1989388.0,34.1,2120876.0,36.3,868562.0,1118407.0,131488.0,2419.0,4588205.0
2021-05-25,TX,TXA,Texas,28995881.0,Report,29755785.0,22360193,102621.0,77115.0,9532193.0,12001126.0,826065.0,809.0,12508198.0,43.1,31.6,12061656.0,55.9,21754333.0,100733.0,137783.0,2975701.0,79.7,5645971.0,151195.0,796839.0,9160833.0,9009680.0,41.7,12123960.0,15794025.0,1837800.0,0.0,4105976.0,5051454.0,808149.0,655.0,3992204.0,4911484.0,785756.0,637.0,1055236.0,1298224.0,207694.0,168.0,9966234,34.4,9690081.0,44.9,2561323.0,68.6,5431240.0,24101113.0,22355790.0,92758.0,123462.0,12504446.0,51.9,9159917.0,38.0,9964241.0,41.3,4105155.0,5050444.0,807987.0,655.0,21712842.0
2021-05-25,UT,UTA,Utah,3205958.0,Report,3050380.0,2544537,95147.0,79369.0,1086210.0,1351695.0,106632.0,0.0,1430677.0,44.6,28.5,1364516.0,60.0,2451289.0,107760.0,134096.0,314638.0,86.0,591662.0,161713.0,833729.0,914042.0,888178.0,39.0,1306480.0,1579500.0,164400.0,0.0,406547.0,507494.0,102817.0,1.0,406377.0,481800.0,102569.0,1.0,95249.0,109304.0,12136.0,0.0,1016859,31.7,990747.0,43.6,216689.0,59.2,576523.0,2592257.0,2544160.0,98145.0,117673.0,1430373.0,55.2,913994.0,35.3,1016784.0,39.2,406531.0,507462.0,102790.0,1.0,2494848.0
2021-05-25,VA,VAA,Virginia,8535519.0,Report,9593785.0,8103252,112398.0,94936.0,3237181.0,4581041.0,282797.0,2233.0,4600241.0,53.9,40.2,4409496.0,66.1,7843341.0,117509.0,143734.0,1176763.0,86.6,2179352.0,160375.0,705993.0,3430012.0,3362463.0,50.4,3772000.0,5300685.0,521100.0,0.0,1437966.0,1991376.0,279557.0,670.0,1434943.0,1926855.0,278585.0,665.0,499765.0,486892.0,55909.0,415.0,3709569,43.5,3641048.0,54.6,1042981.0,76.8,2098498.0,7306973.0,8095346.0,110789.0,131296.0,4592765.0,62.9,3429717.0,46.9,3709198.0,50.8,1437837.0,1991210.0,279481.0,670.0,7693214.0
2021-05-25,VT,VTA,Vermont,623989.0,Report,870880.0,750510,139567.0,120276.0,326514.0,387512.0,35915.0,569.0,436250.0,69.9,47.5,417556.0,81.9,728203.0,142789.0,170766.0,124853.0,99.9,246341.0,197011.0,696487.0,296666.0,292988.0,57.5,372640.0,446940.0,51300.0,0.0,133753.0,162718.0,34863.0,195.0,133732.0,159061.0,34835.0,195.0,56694.0,55109.0,1452.0,127.0,331529,53.1,327823.0,64.3,113382.0,90.7,237927.0,550950.0,750480.0,136216.0,158069.0,436203.0,79.2,296661.0,53.8,331516.0,60.2,133748.0,162718.0,34855.0,195.0,729369.0
2021-05-25,WA,WAA,Washington,7614893.0,Report,8753980.0,7353683,114959.0,96570.0,3039710.0,4030160.0,279491.0,4322.0,4191876.0,55.0,40.6,4027690.0,67.7,7140833.0,119977.0,147080.0,1067812.0,88.3,2028511.0,167684.0,723635.0,3093045.0,3046060.0,51.2,3565000.0,4708080.0,480900.0,0.0,1346593.0,1745245.0,277484.0,1207.0,1346259.0,1698607.0,277327.0,1194.0,452136.0,485956.0,45641.0,744.0,3370529,44.3,3323387.0,55.8,984477.0,81.4,1953180.0,6500925.0,7353107.0,113109.0,134657.0,4191356.0,64.5,3092975.0,47.6,3370446.0,51.8,1346575.0,1745193.0,277471.0,1207.0,7131570.0
2021-05-25,WI,WIA,Wisconsin,5822434.0,Report,5855685.0,5368486,100571.0,92203.0,2267534.0,2894472.0,205940.0,540.0,2918234.0,50.1,40.1,2821025.0,61.9,5231925.0,114840.0,128531.0,900065.0,88.5,1779723.0,174956.0,575643.0,2334626.0,2297858.0,50.4,2517540.0,3028545.0,309600.0,0.0,1023737.0,1310644.0,198841.0,245.0,1023539.0,1274078.0,198729.0,241.0,416724.0,416932.0,20829.0,104.0,2533467,43.5,2496587.0,54.8,854589.0,84.0,1711942.0,4999792.0,5368208.0,107369.0,117119.0,2917917.0,58.4,2334605.0,46.7,2533434.0,50.7,1023726.0,1310634.0,198829.0,245.0,5226001.0
2021-05-25,WV,WVA,West Virginia,1792147.0,Report,1801205.0,1293584,100505.0,72181.0,613553.0,652630.0,27278.0,123.0,713132.0,39.8,32.0,690713.0,48.2,1262613.0,88136.0,125732.0,269570.0,73.5,508695.0,138605.0,490777.0,573507.0,565508.0,39.5,814940.0,878865.0,107400.0,0.0,279475.0,293914.0,28122.0,118.0,279317.0,286076.0,28089.0,115.0,125644.0,113612.0,4543.0,63.0,601629,33.6,593597.0,41.4,243862.0,66.4,465734.0,1557837.0,1292770.0,82985.0,115622.0,712580.0,45.7,573283.0,36.8,601395.0,38.6,279401.0,293764.0,28112.0,118.0,1205729.0
2021-05-25,WY,WYA,Wyoming,578759.0,Report,501825.0,390725,86707.0,67511.0,189877.0,186993.0,13635.0,220.0,211628.0,36.6,29.1,207347.0,46.6,384902.0,86490.0,112763.0,74509.0,75.1,141156.0,142324.0,505979.0,168465.0,167029.0,37.5,242140.0,226785.0,32900.0,0.0,83963.0,84455.0,12988.0,47.0,83952.0,83030.0,12983.0,47.0,35728.0,30887.0,2171.0,20.0,181453,31.4,180012.0,40.4,68806.0,69.4,129675.0,490721.0,390710.0,79620.0,102263.0,211612.0,43.1,168465.0,34.3,181452.0,37.0,83963.0,84455.0,12987.0,47.0,359657.0
2021-05-26,AK,AKA,Alaska,731545.0,Report,805355.0,603860,110090.0,82546.0,265227.0,318839.0,19701.0,93.0,332524.0,45.5,36.3,318106.0,57.7,582908.0,105683.0,146014.0,72987.0,79.7,137538.0,150170.0,879324.0,265589.0,259047.0,47.0,348580.0,398775.0,58000.0,0.0,121989.0,143572.0,18319.0,28.0,121691.0,137328.0,18240.0,28.0,38954.0,27360.0,2010.0,15.0,283908,38.8,277287.0,50.3,68339.0,74.6,131908.0,608877.0,603299.0,99084.0,132269.0,331961.0,54.5,265585.0,43.6,283902.0,46.6,121987.0,143570.0,18317.0,28.0,578122.0
2021-05-26,AL,ALA,Alabama,4903185.0,Report,4501400.0,3002607,91806.0,61238.0,1447968.0,1457153.0,97486.0,0.0,1757607.0,35.8,26.9,1737523.0,45.5,2974391.0,77968.0,117996.0,644762.0,75.9,1146949.0,134961.0,529678.0,1320095.0,1311425.0,34.4,2025720.0,2204280.0,271400.0,0.0,646334.0,673677.0,99504.0,84.0,646154.0,665187.0,99459.0,84.0,293145.0,230657.0,28362.0,53.0,1419599,29.0,1410884.0,37.0,552217.0,65.0,1103510.0,4186880.0,3002314.0,71708.0,107512.0,1757315.0,42.0,1320081.0,31.5,1419582.0,33.9,646326.0,673671.0,99501.0,84.0,2876073.0
2021-05-26,AR,ARA,Arkansas,3017804.0,Report,2744150.0,2041850,90932.0,67660.0,964836.0,1011400.0,65091.0,523.0,1174803.0,38.9,28.4,1146230.0,49.5,2002261.0,86392.0,118402.0,396014.0,75.6,717617.0,136981.0,523811.0,857082.0,846023.0,36.5,1219540.0,1349010.0,175600.0,0.0,426596.0,430357.0,63565.0,129.0,425973.0,419925.0,63247.0,125.0,190783.0,128341.0,10223.0,86.0,920647,30.5,909270.0,39.2,329433.0,62.9,683182.0,2557248.0,2039762.0,79764.0,107309.0,1172781.0,45.9,857039.0,33.5,920496.0,36.0,426592.0,430318.0,63457.0,129.0,1964920.0
2021-05-26,AZ,AZA,Arizona,7278717.0,Report,7702125.0,5856464,105817.0,80460.0,2562676.0,3106538.0,183022.0,4228.0,3313198.0,45.5,32.9,3210511.0,56.9,5711284.0,101291.0,136599.0,1071790.0,81.9,2014473.0,153937.0,588563.0,2391490.0,2353241.0,41.7,3200020.0,4087005.0,415100.0,0.0,1072615.0,1317497.0,176188.0,1378.0,1072373.0,1279494.0,176081.0,1374.0,441115.0,419930.0,33305.0,846.0,2567678,35.3,2529322.0,44.9,895196.0,68.4,1885764.0,6206060.0,5856047.0,94360.0,124107.0,3312871.0,53.4,2391454.0,38.5,2567608.0,41.4,1072602.0,1317474.0,176154.0,1378.0,5448428.0
2021-05-26,CA,CAA,California,39512223.0,Report,46503430.0,37480670,117694.0,94858.0,15826023.0,20336890.0,1313019.0,4738.0,22021826.0,55.7,38.6,21095472.0,68.9,36215360.0,118283.0,151885.0,5269579.0,90.3,9377481.0,160625.0,796549.0,15252631.0,14914623.0,48.7,19030420.0,24897210.0,2575800.0,0.0,6707625.0,8543732.0,1302253.0,1274.0,6692106.0,8221271.0,1297048.0,1246.0,2147918.0,1878918.0,136233.0,546.0,16554884,41.9,16211671.0,52.9,4163615.0,71.3,9128242.0,33646265.0,37445831.0,111293.0,138213.0,21987750.0,65.3,15251943.0,45.3,16553945.0,49.2,6707258.0,8543412.0,1302002.0,1273.0,36738779.0
2021-05-26,CO,COA,Colorado,5758736.0,Report,6639120.0,5492992,115288.0,95385.0,2389387.0,2916843.0,185269.0,1493.0,3063061.0,53.2,41.0,2931888.0,65.2,5310994.0,118043.0,147562.0,720618.0,85.5,1373157.0,163003.0,788108.0,2361467.0,2311251.0,51.4,2752280.0,3555240.0,331600.0,0.0,1077991.0,1283043.0,182830.0,433.0,1075553.0,1235270.0,182048.0,428.0,322018.0,306267.0,16744.0,187.0,2544297,44.2,2493299.0,55.4,645216.0,76.6,1331599.0,4936061.0,5487887.0,111179.0,134502.0,3058007.0,62.0,2361441.0,47.8,2544254.0,51.5,1077980.0,1283028.0,182813.0,433.0,5317506.0
2021-05-26,CT,CTA,Connecticut,3565287.0,Report,4474245.0,3945496,125495.0,110664.0,1564145.0,2229391.0,151603.0,357.0,2216338.0,62.2,47.8,2112407.0,74.4,3801899.0,133971.0,157663.0,585913.0,93.0,1122540.0,178112.0,709923.0,1703725.0,1667037.0,58.7,1800720.0,2428725.0,244800.0,0.0,710343.0,993292.0,151672.0,90.0,710013.0,956940.0,151543.0,84.0,211923.0,311674.0,15551.0,25.0,1855397,52.0,1818580.0,64.1,539173.0,85.5,1093170.0,3105947.0,3943985.0,126982.0,144054.0,2215194.0,71.3,1703401.0,54.8,1855006.0,59.7,710147.0,993164.0,151605.0,90.0,3868754.0
2021-05-26,DE,DEA,Delaware,973764.0,Report,1194755.0,911838,122695.0,93641.0,368340.0,503571.0,39632.0,295.0,518914.0,53.3,37.7,502072.0,65.2,887647.0,115250.0,155124.0,171774.0,90.9,321147.0,170004.0,632460.0,367385.0,362134.0,47.0,492640.0,639015.0,63100.0,0.0,153246.0,214000.0,39067.0,139.0,153167.0,208828.0,39040.0,139.0,61042.0,79995.0,7743.0,88.0,406452,41.7,401174.0,52.1,148868.0,78.8,305434.0,839807.0,911683.0,108559.0,142265.0,518781.0,61.8,367369.0,43.7,406430.0,48.4,153243.0,213987.0,39061.0,139.0,879604.0
2021-05-26,FL,FLA,Florida,21477737.0,Report,23273055.0,18348183,108359.0,85429.0,7770243.0,9776850.0,766966.0,34124.0,10341847.0,48.2,34.4,10121640.0,58.7,18053928.0,104674.0,134933.0,3931383.0,87.4,7547096.0,167813.0,517485.0,7396017.0,7325659.0,42.5,9485080.0,12165075.0,1622900.0,0.0,3279186.0,4105759.0,755953.0,11072.0,3278385.0,4036209.0,755568.0,11065.0,1664479.0,1502834.0,156576.0,8156.0,8151970,38.0,8081227.0,46.9,3332045.0,74.1,7245758.0,18696028.0,18341031.0,98101.0,124481.0,10335425.0,55.3,7395367.0,39.6,8151146.0,43.6,3278608.0,4105687.0,755779.0,11072.0,17672529.0
2021-05-26,GA,GAA,Georgia,10617423.0,Report,10569965.0,7376645,99553.0,69477.0,3308612.0,3877818.0,189614.0,601.0,4125559.0,38.9,29.1,4028403.0,49.7,7242439.0,89264.0,130276.0,1193958.0,78.7,2290687.0,151006.0,696789.0,3091053.0,3053819.0,37.6,4458680.0,5526885.0,584400.0,0.0,1438765.0,1651940.0,186370.0,348.0,1438393.0,1615086.0,186133.0,340.0,575421.0,425657.0,23901.0,172.0,3277423,30.9,3239952.0,39.9,1025151.0,67.6,2223967.0,8988102.0,7375124.0,82054.0,117600.0,4124128.0,45.9,3090955.0,34.4,3277241.0,36.5,1438728.0,1651879.0,186286.0,348.0,7081345.0
2021-05-26,HI,HIA,Hawaii,1415872.0,Report,1801380.0,1565360,127228.0,110558.0,559636.0,880759.0,31205.0,93760.0,928196.0,65.6,44.9,884978.0,79.3,1512569.0,135534.0,161413.0,262716.0,97.9,474576.0,176785.0,671035.0,635280.0,625081.0,56.0,704840.0,1016340.0,80200.0,0.0,237810.0,379398.0,31495.0,18072.0,237395.0,369631.0,31391.0,18055.0,91566.0,118591.0,7392.0,1409.0,666775,47.1,656472.0,58.8,218958.0,81.6,452904.0,1211109.0,1563329.0,129082.0,148738.0,925619.0,76.4,635147.0,52.4,666615.0,55.0,237767.0,379319.0,31468.0,18061.0,1408862.0
2021-05-26,IA,IAA,Iowa,3155070.0,Report,3236145.0,2797070,102570.0,88653.0,1231753.0,1454161.0,111034.0,122.0,1532096.0,48.6,39.5,1482124.0,61.0,2730013.0,112428.0,133272.0,482081.0,87.2,935853.0,169246.0,585247.0,1244763.0,1228319.0,50.6,1375700.0,1679145.0,181300.0,0.0,585513.0,659183.0,108867.0,67.0,585411.0,642841.0,108814.0,67.0,245780.0,202537.0,9749.0,48.0,1353630,42.9,1337133.0,55.1,458114.0,82.8,903798.0,2676281.0,2797052.0,104513.0,120919.0,1532058.0,57.2,1244754.0,46.5,1353619.0,50.6,585507.0,659180.0,108865.0,67.0,2738914.0
2021-05-26,ID,IDA,Idaho,1787065.0,Report,1588015.0,1219945,88862.0,68265.0,536491.0,643376.0,39392.0,686.0,663076.0,37.1,30.0,662614.0,49.5,1219818.0,91108.0,118609.0,228805.0,78.7,439668.0,151260.0,546329.0,535953.0,535873.0,40.0,672360.0,816855.0,98800.0,0.0,242632.0,293115.0,39304.0,206.0,242623.0,293045.0,39292.0,205.0,99441.0,105102.0,8050.0,84.0,575257,32.2,575165.0,43.0,212677.0,73.2,417095.0,1495407.0,1219924.0,81578.0,106193.0,663059.0,44.3,535949.0,35.8,575246.0,38.5,242630.0,293113.0,39297.0,206.0,1172639.0
2021-05-26,IL,ILA,Illinois,12671821.0,Report,13863855.0,11393564,109407.0,89913.0,4686173.0,6319951.0,380146.0,7294.0,6809345.0,53.7,36.1,6528814.0,66.3,11033194.0,111967.0,140693.0,1786603.0,87.4,3174769.0,155380.0,678526.0,4569602.0,4483896.0,45.5,5573640.0,7471815.0,818400.0,0.0,1946885.0,2620266.0,380675.0,2451.0,1942828.0,2538631.0,379002.0,2437.0,663975.0,711611.0,56992.0,1403.0,4950277,39.1,4862898.0,49.3,1433981.0,70.2,3081006.0,10837805.0,11383258.0,105033.0,127921.0,6799147.0,62.7,4569537.0,42.2,4950189.0,45.7,1946846.0,2620240.0,380652.0,2451.0,11192163.0
2021-05-26,IN,INA,Indiana,6732219.0,Report,6291460.0,5001625,93453.0,74294.0,2043231.0,2780311.0,166250.0,11833.0,2762357.0,41.0,32.1,2684098.0,52.0,4893061.0,94749.0,121827.0,875771.0,80.7,1711692.0,157652.0,579461.0,2163508.0,2137450.0,41.4,2497520.0,3379740.0,414200.0,0.0,928398.0,1231246.0,163934.0,3864.0,928266.0,1205323.0,163832.0,3861.0,412253.0,390803.0,20342.0,2269.0,2327442,34.6,2301282.0,44.6,825667.0,76.0,1677734.0,5705039.0,5001474.0,87668.0,110279.0,2762204.0,48.4,2163490.0,37.9,2327410.0,40.8,928390.0,1231236.0,163920.0,3864.0,4925240.0
2021-05-26,KS,KSA,Kansas,2913314.0,Report,2934905.0,2292673,100741.0,78696.0,1034444.0,1186132.0,71473.0,624.0,1346445.0,46.2,35.4,1310405.0,59.2,2247760.0,101568.0,132617.0,428426.0,90.1,761515.0,160155.0,617242.0,1030351.0,1016799.0,45.9,1291540.0,1475565.0,167800.0,0.0,477446.0,552695.0,71379.0,210.0,477322.0,539268.0,71325.0,209.0,177097.0,173249.0,12970.0,117.0,1101730,37.8,1088124.0,49.2,363433.0,76.4,727468.0,2451697.0,2292567.0,93509.0,119709.0,1346347.0,54.9,1030338.0,42.0,1101712.0,44.9,477439.0,552689.0,71374.0,210.0,2185541.0
2021-05-26,KY,KYA,Kentucky,4467673.0,Report,4261705.0,3584699,95390.0,80236.0,1599379.0,1845733.0,139162.0,425.0,2038014.0,45.6,34.7,1983464.0,57.2,3512251.0,101369.0,123000.0,626592.0,83.5,1138470.0,151682.0,567800.0,1549893.0,1532197.0,44.2,1848540.0,2158065.0,255100.0,0.0,717745.0,831766.0,136234.0,382.0,717644.0,814172.0,136166.0,381.0,253740.0,271915.0,30231.0,232.0,1686127,37.7,1668363.0,48.2,556118.0,74.1,1103012.0,3806167.0,3583704.0,94155.0,111968.0,2037731.0,53.5,1549878.0,40.7,1686095.0,44.3,717738.0,831758.0,136217.0,382.0,3500249.0
2021-05-26,LA,LAA,Louisiana,4648794.0,Report,3863900.0,3036128,83116.0,65310.0,1422584.0,1508039.0,104459.0,1046.0,1638719.0,35.3,28.5,1613458.0,45.3,3000207.0,84248.0,108501.0,566852.0,76.5,1105710.0,149214.0,521429.0,1326891.0,1316591.0,37.0,1677400.0,1950000.0,236500.0,0.0,641895.0,684474.0,99852.0,522.0,641723.0,674349.0,99773.0,519.0,255238.0,259494.0,17125.0,110.0,1426743,30.7,1416364.0,39.8,531967.0,71.8,1058964.0,3923318.0,3036003.0,77384.0,98486.0,1638613.0,41.8,1326877.0,33.8,1426713.0,36.4,641888.0,684467.0,99836.0,522.0,2924451.0
2021-05-26,MA,MAA,Massachusetts,6892503.0,Report,9047540.0,7795251,131266.0,113098.0,3193028.0,4348180.0,253907.0,136.0,4493781.0,65.2,47.5,4294820.0,77.5,7532291.0,135969.0,163322.0,1102527.0,94.3,2007637.0,171691.0,773736.0,3272840.0,3208322.0,57.9,3640300.0,4978740.0,428500.0,0.0,1373234.0,1899572.0,255400.0,34.0,1370523.0,1837767.0,254551.0,32.0,439180.0,466058.0,59941.0,15.0,3528240,51.2,3462873.0,62.5,965194.0,82.5,1946643.0,6016745.0,7788367.0,129445.0,150373.0,4486907.0,74.6,3272819.0,54.4,3528214.0,58.6,1373228.0,1899557.0,255395.0,34.0,7661625.0
2021-05-26,MD,MDA,Maryland,6045680.0,Report,7727500.0,5990090,127819.0,99081.0,2439616.0,3313541.0,232281.0,4652.0,3408807.0,56.4,42.8,3256108.0,69.1,5787902.0,122859.0,164031.0,845105.0,88.1,1562730.0,162887.0,805455.0,2584605.0,2536571.0,53.8,3066140.0,4233060.0,428300.0,0.0,1104438.0,1478819.0,225318.0,1348.0,1104233.0,1430997.0,225215.0,1341.0,377650.0,349828.0,45008.0,489.0,2809923,46.5,2761786.0,58.6,772975.0,80.6,1519304.0,5162887.0,5989853.0,116018.0,149674.0,3408548.0,66.0,2584564.0,50.1,2809863.0,54.4,1104414.0,1478802.0,225299.0,1348.0,5789636.0
2021-05-26,ME,MEA,Maine,1344212.0,Report,1740700.0,1454127,129496.0,108177.0,629180.0,731202.0,93480.0,265.0,838272.0,62.4,46.3,805887.0,73.6,1412649.0,128965.0,158914.0,265755.0,93.2,493306.0,172929.0,610205.0,622292.0,613292.0,56.0,749780.0,892320.0,98600.0,0.0,287617.0,334602.0,92600.0,73.0,287582.0,325642.0,92565.0,68.0,113704.0,115500.0,20117.0,21.0,714892,53.2,705857.0,64.4,249342.0,87.4,476809.0,1184936.0,1454044.0,122711.0,146902.0,838196.0,70.7,622286.0,52.5,714869.0,60.3,287614.0,334599.0,92583.0,73.0,1407414.0
2021-05-26,MI,MIA,Michigan,9986857.0,Report,11079590.0,8489495,110942.0,85007.0,3560915.0,4643268.0,284007.0,1305.0,4776710.0,47.8,38.0,4613711.0,58.8,8267789.0,105417.0,141269.0,1456422.0,82.5,2731212.0,154708.0,627596.0,3799373.0,3739201.0,47.7,4590740.0,5859750.0,629100.0,0.0,1648822.0,2149961.0,289116.0,590.0,1648461.0,2090153.0,288973.0,587.0,679654.0,620897.0,54552.0,396.0,4088489,40.9,4028174.0,51.4,1355499.0,76.8,2642627.0,8595002.0,8489248.0,98770.0,128907.0,4776485.0,55.6,3799338.0,44.2,4088442.0,47.6,1648803.0,2149946.0,289104.0,589.0,8293916.0
2021-05-26,MN,MNA,Minnesota,5639632.0,Report,6183830.0,5299096,109650.0,93962.0,2150951.0,2916496.0,231328.0,321.0,3015856.0,53.5,40.7,2888517.0,66.6,5124686.0,118176.0,142600.0,826910.0,89.8,1537277.0,167026.0,671876.0,2296505.0,2249727.0,51.9,2479180.0,3371550.0,333100.0,0.0,978304.0,1318101.0,233275.0,100.0,977229.0,1272400.0,233011.0,98.0,323319.0,400383.0,41892.0,28.0,2529780,44.9,2482738.0,57.3,765622.0,83.2,1462038.0,4778088.0,5293700.0,110791.0,129421.0,3010550.0,63.0,2296476.0,48.1,2529733.0,52.9,978295.0,1318081.0,233257.0,100.0,5135804.0
2021-05-26,MO,MOA,Missouri,6137428.0,Report,5818955.0,4609459,94811.0,75104.0,1799095.0,2665691.0,144295.0,378.0,2555436.0,41.6,31.4,2487604.0,52.2,4514997.0,94717.0,122071.0,832007.0,78.3,1576050.0,148399.0,547905.0,1929388.0,1907510.0,40.0,2386560.0,3127995.0,304400.0,0.0,794476.0,1134849.0,144840.0,63.0,794286.0,1113163.0,144714.0,61.0,335378.0,369233.0,28467.0,28.0,2074228,33.8,2052224.0,43.1,733106.0,69.0,1492523.0,5235715.0,4609182.0,88033.0,111140.0,2555178.0,48.8,1929372.0,36.9,2074201.0,39.6,794467.0,1134842.0,144829.0,63.0,4446049.0
2021-05-26,MS,MSA,Mississippi,2976149.0,Report,2573115.0,1756467,86458.0,59018.0,832096.0,872896.0,50586.0,889.0,1003218.0,33.7,25.2,990862.0,43.5,1739699.0,76384.0,112977.0,363218.0,74.6,660574.0,135727.0,528694.0,751252.0,746670.0,32.8,1138760.0,1273155.0,161200.0,0.0,370940.0,380283.0,49583.0,29.0,370830.0,375811.0,49543.0,29.0,167495.0,134774.0,13228.0,10.0,800835,26.9,796213.0,35.0,315507.0,64.8,635259.0,2521425.0,1756396.0,69659.0,102050.0,1003150.0,39.8,751242.0,29.8,800818.0,31.8,370936.0,380277.0,49576.0,29.0,1680585.0
2021-05-26,MT,MTA,Montana,1068778.0,Report,1074025.0,854905,100491.0,79989.0,395629.0,429114.0,29899.0,263.0,477012.0,44.6,34.9,463952.0,55.2,837052.0,99627.0,127831.0,165850.0,80.3,309781.0,150061.0,520268.0,373240.0,368541.0,43.9,475900.0,529425.0,68700.0,0.0,180623.0,192540.0,29218.0,77.0,180552.0,187912.0,29203.0,77.0,73219.0,71155.0,6618.0,43.0,402458,37.7,397744.0,47.3,151035.0,73.2,286989.0,917598.0,854817.0,93158.0,117047.0,476946.0,52.0,373226.0,40.7,402441.0,43.9,180610.0,192539.0,29215.0,77.0,792278.0
