zip_code,count,date,change,change_%,population,rate_per_10k
2888,1855,03/17/2021,36,0.01979109400769663,19912,931.5990357573322
2839,175,03/17/2021,4,0.023391812865497075,1902,920.0841219768664
2836,6,03/17/2021,0,0.0,136,441.1764705882353
2889,2774,03/17/2021,64,0.023616236162361526,28217,983.0952971612858
2832,311,03/17/2021,10,0.03322259136212624,4608,674.9131944444445
2837,156,03/17/2021,6,0.040000000000000036,3492,446.73539518900344
2892,430,03/17/2021,16,0.03864734299516903,4988,862.0689655172414
2840,1631,03/17/2021,42,0.026431718061673992,23335,698.9500749946433
2893,2914,03/17/2021,46,0.016039051603905063,29630,983.462706716166
2878,1199,03/17/2021,19,0.01610169491525415,15780,759.8225602027883
2852,2018,03/24/2021,48,0.024365482233502433,22551,894.8605383353288
2815,24,03/24/2021,0,0.0,278,863.3093525179856
2892,435,03/24/2021,5,0.011627906976744207,4988,872.0930232558139
2906,2901,03/24/2021,65,0.022919605077573957,28387,1021.9466657272695
2874,481,03/24/2021,19,0.04112554112554112,5860,820.8191126279863
2825,443,03/24/2021,11,0.02546296296296302,5377,823.8794867026222
2916,730,03/24/2021,9,0.012482662968099856,8139,896.9160830568866
2915,1543,03/24/2021,20,0.013131976362442455,16897,913.1798544120257
2895,4825,03/24/2021,112,0.023764056863993188,41186,1171.514592337202
2840,1699,03/24/2021,68,0.041692213366033126,23335,728.0908506535247
2832,322,03/24/2021,11,0.03536977491961424,4608,698.7847222222223
2889,2819,03/24/2021,45,0.016222062004325855,28217,999.0431300279972
2912,54,03/24/2021,4,0.08000000000000007,1370,394.1605839416058
2839,176,03/24/2021,1,0.005714285714285783,1902,925.3417455310199
2831,462,03/24/2021,10,0.022123893805309658,3515,1314.366998577525
2836,6,03/24/2021,0,0.0,136,441.1764705882353
2921,1529,03/24/2021,25,0.0166223404255319,12361,1236.9549389207993
2865,1932,03/24/2021,29,0.015239096163951693,16951,1139.7557666214382
2858,70,03/24/2021,2,0.02941176470588225,570,1228.0701754385964
2830,593,03/24/2021,11,0.018900343642611617,5976,992.3025435073628
2807,49,03/24/2021,0,0.0,1051,466.22264509990487
2910,2729,03/24/2021,59,0.022097378277153634,21000,1299.5238095238096
2891,1524,03/24/2021,41,0.02764666217127454,21198,718.9357486555335
2903,1120,03/24/2021,32,0.02941176470588225,10780,1038.961038961039
2841,74,03/24/2021,0,0.0,1392,531.6091954022988
2814,693,03/24/2021,24,0.03587443946188351,7496,924.4930629669157
2817,508,03/24/2021,11,0.02213279678068414,6135,828.0358598207009
2873,13,03/24/2021,1,0.08333333333333326,235,553.1914893617021
2878,1233,03/24/2021,34,0.028356964136780682,15780,781.3688212927757
2909,7832,03/24/2021,93,0.012017056467243936,43540,1798.805695911805
2908,6779,03/24/2021,155,0.023399758454106356,37467,1809.3255398083647
2917,1964,03/24/2021,84,0.044680851063829685,13762,1427.1181514314778
2886,2923,03/24/2021,42,0.014578271433530077,29269,998.6675322013051
2838,474,03/24/2021,11,0.023758099352051865,3400,1394.1176470588234
2919,4249,03/24/2021,62,0.014807738237401447,28790,1475.8596734977423
2813,483,03/24/2021,13,0.027659574468085202,7831,616.7794662239816
2833,32,03/24/2021,1,0.032258064516129004,784,408.1632653061224
2861,3190,03/24/2021,53,0.016895122728721734,26164,1219.2325332517964
2894,50,03/24/2021,1,0.020408163265306145,722,692.5207756232687
2857,753,03/24/2021,20,0.027285129604365688,8412,895.1497860199714
2882,1425,03/24/2021,60,0.04395604395604402,14184,1004.6531302876481
2835,309,03/24/2021,6,0.01980198019801982,5405,571.6928769657725
2872,6,03/24/2021,0,0.0,218,275.22935779816515
2822,460,03/24/2021,13,0.029082774049216997,6111,752.7409589265259
2826,80,03/24/2021,1,0.012658227848101333,791,1011.378002528445
2879,1507,03/24/2021,51,0.035027472527472625,20371,739.7771341613077
2806,1190,03/24/2021,20,0.017094017094017033,16310,729.6137339055795
2907,5583,03/24/2021,68,0.01233000906618309,27445,2034.250318819457
2863,4122,03/24/2021,15,0.0036523009495983416,19385,2126.3863812225945
2812,85,03/24/2021,0,0.0,1497,567.8022712090848
2827,200,03/24/2021,1,0.005025125628140614,2172,920.8103130755064
2842,1044,03/24/2021,37,0.036742800397219444,16095,648.6486486486486
2818,1614,03/24/2021,24,0.015094339622641506,18082,892.6003760645947
2876,69,03/24/2021,3,0.045454545454545414,430,1604.6511627906975
2809,2197,03/24/2021,52,0.024242424242424176,22938,957.7992850292092
2914,2827,03/24/2021,35,0.012535816618911122,21963,1287.164777125165
2920,6042,03/24/2021,83,0.013928511495217233,37547,1609.183157109756
2911,1802,03/24/2021,33,0.018654607122668088,15574,1157.056632849621
2893,2986,03/24/2021,72,0.024708304735758357,29630,1007.7624029699629
2828,996,03/24/2021,13,0.01322482197355046,7704,1292.834890965732
2859,859,03/24/2021,13,0.015366430260047359,6738,1274.8590086078957
2808,177,03/24/2021,8,0.047337278106508895,2401,737.1928363182008
2804,202,03/24/2021,2,0.010000000000000009,2607,774.836977368623
2905,3543,03/24/2021,25,0.007106310403638405,25223,1404.6703405621852
2802,53,03/24/2021,1,0.019230769230769162,786,674.3002544529263
2837,158,03/24/2021,2,0.012820512820512775,3492,452.46277205040093
2898,137,03/24/2021,7,0.05384615384615388,1696,807.7830188679245
2881,662,03/24/2021,102,0.18214285714285716,7841,844.2800663180716
2888,1890,03/24/2021,35,0.018867924528301883,19912,949.1763760546404
2864,3710,03/24/2021,72,0.01979109400769663,33396,1110.9114864055575
2875,24,03/24/2021,0,0.0,307,781.7589576547231
2871,1114,03/24/2021,15,0.01364877161055511,17171,648.7682720866578
2896,1204,03/24/2021,26,0.022071307300509435,11537,1043.598855855075
2885,1103,03/24/2021,20,0.01846722068328721,10627,1037.9222734544085
2860,7065,03/24/2021,86,0.012322682332712498,45199,1563.0876789309498
2904,4563,03/24/2021,81,0.01807228915662651,29359,1554.208249599782
2816,3355,03/24/2021,62,0.01882781658062549,32611,1028.7939652264572
2813,496,03/31/2021,13,0.0269151138716357,7831,633.3801557910867
2896,1220,03/31/2021,16,0.013289036544850585,11537,1057.4672791886974
2838,481,03/31/2021,7,0.014767932489451407,3400,1414.7058823529412
2842,1097,03/31/2021,53,0.05076628352490431,16095,681.5781298539919
2882,1450,03/31/2021,25,0.01754385964912286,14184,1022.2786238014664
2807,49,03/31/2021,0,0.0,1051,466.22264509990487
2808,184,03/31/2021,7,0.039548022598870025,2401,766.3473552686381
2872,5,03/31/2021,-1,-0.16666666666666663,218,229.35779816513764
2826,85,03/31/2021,5,0.0625,791,1074.589127686473
2879,1556,03/31/2021,49,0.032514930325149294,20371,763.8309361347013
2881,675,03/31/2021,13,0.01963746223564944,7841,860.8595842367044
2806,1206,03/31/2021,16,0.013445378151260456,16310,739.423666462293
2840,1751,03/31/2021,52,0.03060623896409642,23335,750.3749732161988
2910,2766,03/31/2021,37,0.013558079882740826,21000,1317.142857142857
2857,764,03/31/2021,11,0.014608233731739695,8412,908.226343319068
2920,6117,03/31/2021,75,0.012413108242303794,37547,1629.1581218206513
2885,1110,03/31/2021,7,0.006346328195829587,10627,1044.5092688435118
2833,33,03/31/2021,1,0.03125,784,420.91836734693874
2827,199,03/31/2021,-1,-0.0050000000000000044,2172,916.2062615101289
2903,1123,03/31/2021,3,0.00267857142857153,10780,1041.7439703153989
2814,716,03/31/2021,23,0.03318903318903321,7496,955.1760939167556
2841,74,03/31/2021,0,0.0,1392,531.6091954022988
2864,3776,03/31/2021,66,0.017789757412398854,33396,1130.6743322553598
2886,2970,03/31/2021,47,0.016079370509750168,29269,1014.7254774676279
2817,521,03/31/2021,13,0.025590551181102317,6135,849.2257538712307
2878,1265,03/31/2021,32,0.025952960259529645,15780,801.6476552598226
2873,13,03/31/2021,0,0.0,235,553.1914893617021
2861,3246,03/31/2021,56,0.017554858934169193,26164,1240.6359883809814
2837,159,03/31/2021,1,0.006329113924050667,3492,455.3264604810996
2917,2046,03/31/2021,82,0.04175152749490829,13762,1486.7025141694521
2909,7913,03/31/2021,81,0.010342185903983614,43540,1817.4092788240698
2893,3045,03/31/2021,59,0.01975887474882776,29630,1027.6746540668241
2891,1553,03/31/2021,29,0.019028871391076008,21198,732.6162845551468
2863,4142,03/31/2021,20,0.004852013585638026,19385,2136.7036368326026
2908,6900,03/31/2021,121,0.01784924030092938,37467,1841.6206261510129
2914,2873,03/31/2021,46,0.01627166607711361,21963,1308.1090925647682
2904,4619,03/31/2021,56,0.01227262765724313,29359,1573.2824687489356
2888,1942,03/31/2021,52,0.02751322751322749,19912,975.2912816392126
2859,878,03/31/2021,19,0.022118742724097862,6738,1303.0572870287917
2907,5651,03/31/2021,68,0.01217983163173919,27445,2059.02714519949
2815,24,03/31/2021,0,0.0,278,863.3093525179856
2905,3615,03/31/2021,72,0.020321761219305623,25223,1433.215715814931
2875,26,03/31/2021,2,0.08333333333333326,307,846.9055374592833
2804,206,03/31/2021,4,0.01980198019801982,2607,790.18028385117
2912,69,03/31/2021,15,0.2777777777777777,1370,503.64963503649636
2802,54,03/31/2021,1,0.018867924528301883,786,687.0229007633588
2835,313,03/31/2021,4,0.012944983818770295,5405,579.0934320074006
2831,471,03/31/2021,9,0.01948051948051943,3515,1339.9715504978662
2836,5,03/31/2021,-1,-0.16666666666666663,136,367.64705882352945
2816,3438,03/31/2021,83,0.024739195230998545,32611,1054.2454999846677
2921,1559,03/31/2021,30,0.01962066710268151,12361,1261.224819998382
2809,2280,03/31/2021,83,0.037778789258079204,22938,993.9837823698666
2858,69,03/31/2021,-1,-0.014285714285714235,570,1210.5263157894738
2865,1937,03/31/2021,5,0.0025879917184266077,16951,1142.7054451064835
2828,1004,03/31/2021,8,0.008032128514056325,7704,1303.2191069574249
2832,329,03/31/2021,7,0.021739130434782705,4608,713.9756944444445
2889,2877,03/31/2021,58,0.020574671869457273,28217,1019.5981146117589
2895,4922,03/31/2021,97,0.02010362694300527,41186,1195.066284659836
2898,150,03/31/2021,13,0.0948905109489051,1696,884.4339622641509
2906,2903,03/31/2021,2,0.0006894174422613641,28387,1022.6512135836826
2915,1566,03/31/2021,23,0.014906027219701912,16897,926.7917381783748
2860,7135,03/31/2021,70,0.00990799716914359,45199,1578.574747228921
2822,477,03/31/2021,17,0.03695652173913033,6111,780.559646539028
2812,89,03/31/2021,4,0.04705882352941182,1497,594.5223780895124
2911,1833,03/31/2021,31,0.01720310765815758,15574,1176.9616026711185
2852,2055,03/31/2021,37,0.018334985133795945,22551,911.2677930025276
2871,1134,03/31/2021,20,0.01795332136445249,17171,660.41581736649
2839,176,03/31/2021,0,0.0,1902,925.3417455310199
2894,51,03/31/2021,1,0.020000000000000018,722,706.3711911357341
2876,71,03/31/2021,2,0.02898550724637672,430,1651.1627906976744
2892,448,03/31/2021,13,0.029885057471264354,4988,898.1555733761027
2830,604,03/31/2021,11,0.018549747048903775,5976,1010.7095046854082
2916,754,03/31/2021,24,0.03287671232876721,8139,926.4037351025925
2818,1643,03/31/2021,29,0.017967781908302394,18082,908.638424952992
2825,447,03/31/2021,4,0.009029345372460584,5377,831.3185791333458
2919,4293,03/31/2021,44,0.010355377735937976,28790,1491.1427579020492
2874,491,03/31/2021,10,0.02079002079002068,5860,837.8839590443686
2814,733,04/07/2021,17,0.023743016759776525,7496,977.854855923159
2828,1022,04/07/2021,18,0.017928286852589626,7704,1326.583592938733
2914,2931,04/07/2021,58,0.020187956839540444,21963,1334.517142466876
2838,486,04/07/2021,5,0.01039501039501034,3400,1429.4117647058824
2878,1292,04/07/2021,27,0.02134387351778666,15780,818.7579214195184
2826,85,04/07/2021,0,0.0,791,1074.589127686473
2881,693,04/07/2021,18,0.026666666666666616,7841,883.8158398163499
2830,627,04/07/2021,23,0.038079470198675525,5976,1049.1967871485945
2817,535,04/07/2021,14,0.026871401151631558,6135,872.0456397718011
2898,154,04/07/2021,4,0.026666666666666616,1696,908.0188679245282
2806,1231,04/07/2021,25,0.02072968490878946,16310,754.7516860821582
2915,1609,04/07/2021,43,0.02745849297573444,16897,952.2400426111144
2889,2961,04/07/2021,84,0.029197080291970767,28217,1049.3674026296205
2910,2818,04/07/2021,52,0.018799710773680367,21000,1341.904761904762
2841,76,04/07/2021,2,0.027027027027026973,1392,545.9770114942529
2864,3878,04/07/2021,102,0.02701271186440679,33396,1161.2169122050545
2827,203,04/07/2021,4,0.0201005025125629,2172,934.622467771639
2825,453,04/07/2021,6,0.01342281879194629,5377,842.4772177794309
2909,8021,04/07/2021,108,0.013648426639706779,43540,1842.2140560404227
2804,209,04/07/2021,3,0.014563106796116498,2607,801.6877637130802
2916,772,04/07/2021,18,0.023872679045092937,8139,948.5194741368718
2815,24,04/07/2021,0,0.0,278,863.3093525179856
2857,789,04/07/2021,25,0.0327225130890052,8412,937.9457917261055
2842,1136,04/07/2021,39,0.03555150410209662,16095,705.8092575333955
2896,1234,04/07/2021,14,0.011475409836065653,11537,1069.6021496056167
2888,1973,04/07/2021,31,0.01596292481977346,19912,990.8597830453998
2912,78,04/07/2021,9,0.13043478260869557,1370,569.3430656934306
2802,58,04/07/2021,4,0.07407407407407418,786,737.913486005089
2871,1170,04/07/2021,36,0.031746031746031855,17171,681.381398870188
2891,1574,04/07/2021,21,0.013522215067611087,21198,742.5228795169355
2818,1686,04/07/2021,43,0.026171637248934898,18082,932.4189802013051
2837,167,04/07/2021,8,0.05031446540880502,3492,478.23596792668957
2894,52,04/07/2021,1,0.019607843137254832,722,720.2216066481996
2872,6,04/07/2021,1,0.19999999999999996,218,275.22935779816515
2882,1469,04/07/2021,19,0.013103448275862073,14184,1035.6739988719685
2816,3517,04/07/2021,79,0.0229784758580569,32611,1078.4704547545307
2836,5,04/07/2021,0,0.0,136,367.64705882352945
2822,490,04/07/2021,13,0.027253668763102645,6111,801.8327605956473
2895,5059,04/07/2021,137,0.02783421373425443,41186,1228.330015053659
2886,3030,04/07/2021,60,0.02020202020202011,29269,1035.2249820629336
2876,73,04/07/2021,2,0.028169014084507005,430,1697.674418604651
2840,1837,04/07/2021,86,0.04911479154768705,23335,787.2294836083137
2879,1592,04/07/2021,36,0.023136246786632286,20371,781.5031171763783
2917,2166,04/07/2021,120,0.058651026392961825,13762,1573.8991425664874
2904,4706,04/07/2021,87,0.018835245724182714,29359,1602.9156306413706
2863,4183,04/07/2021,41,0.00989859971028495,19385,2157.8540108331185
2908,7032,04/07/2021,132,0.019130434782608674,37467,1876.851629433902
2831,482,04/07/2021,11,0.023354564755838636,3515,1371.2660028449502
2835,317,04/07/2021,4,0.012779552715654896,5405,586.4939870490288
2839,184,04/07/2021,8,0.045454545454545414,1902,967.4027339642481
2852,2096,04/07/2021,41,0.019951338199513335,22551,929.4488049310452
2907,5761,04/07/2021,110,0.01946558131304199,27445,2099.1073055201314
2861,3313,04/07/2021,67,0.02064078866296981,26164,1266.243693624828
2858,70,04/07/2021,1,0.01449275362318847,570,1228.0701754385964
2920,6229,04/07/2021,112,0.018309628903057096,37547,1658.987402455589
2874,502,04/07/2021,11,0.022403258655804503,5860,856.6552901023891
2875,26,04/07/2021,0,0.0,307,846.9055374592833
2833,35,04/07/2021,2,0.06060606060606055,784,446.42857142857144
2813,501,04/07/2021,5,0.010080645161290258,7831,639.7650363938194
2885,1135,04/07/2021,25,0.022522522522522515,10627,1068.0342523760232
2921,1590,04/07/2021,31,0.019884541372674702,12361,1286.303697111884
2865,1967,04/07/2021,30,0.015487867836861069,16951,1160.403516016754
2832,340,04/07/2021,11,0.033434650455927084,4608,737.8472222222223
2812,89,04/07/2021,0,0.0,1497,594.5223780895124
2808,189,04/07/2021,5,0.02717391304347827,2401,787.1720116618077
2903,1151,04/07/2021,28,0.024933214603739984,10780,1067.7179962894247
2905,3700,04/07/2021,85,0.023513139695712226,25223,1466.9151171549777
2911,1874,04/07/2021,41,0.02236770321876702,15574,1203.2875304995505
2873,14,04/07/2021,1,0.07692307692307687,235,595.7446808510639
2906,2943,04/07/2021,40,0.013778849466069554,28387,1036.7421707119456
2859,888,04/07/2021,10,0.011389521640091216,6738,1317.8984861976846
2807,49,04/07/2021,0,0.0,1051,466.22264509990487
2893,3138,04/07/2021,93,0.030541871921182295,29630,1059.0617617279784
2809,2363,04/07/2021,83,0.03640350877192988,22938,1030.168279710524
2892,457,04/07/2021,9,0.02008928571428581,4988,916.1988773055332
2860,7270,04/07/2021,135,0.01892081289418357,45199,1608.4426646607226
2919,4388,04/07/2021,95,0.022129047286280068,28790,1524.1403265022577
2907,5877,04/15/2021,116,0.02013539316090962,27445,2141.3736564037163
2876,73,04/15/2021,0,0.0,430,1697.674418604651
2838,496,04/15/2021,10,0.020576131687242816,3400,1458.8235294117646
2892,479,04/15/2021,22,0.04814004376367609,4988,960.3047313552527
2874,511,04/15/2021,9,0.017928286852589626,5860,872.013651877133
2919,4477,04/15/2021,89,0.020282588878760333,28790,1555.0538381382426
2836,5,04/15/2021,0,0.0,136,367.64705882352945
2818,1719,04/15/2021,33,0.019572953736654908,18082,950.6691737639642
2839,197,04/15/2021,13,0.07065217391304346,1902,1035.751840168244
2808,192,04/15/2021,3,0.015873015873015817,2401,799.6668054977093
2830,653,04/15/2021,26,0.04146730462519943,5976,1092.7041499330655
2804,216,04/15/2021,7,0.03349282296650724,2607,828.5385500575373
2802,59,04/15/2021,1,0.01724137931034475,786,750.6361323155216
2858,71,04/15/2021,1,0.014285714285714235,570,1245.6140350877192
2822,495,04/15/2021,5,0.010204081632652962,6111,810.0147275405008
2828,1038,04/15/2021,16,0.015655577299412915,7704,1347.3520249221183
2911,1920,04/15/2021,46,0.0245464247598719,15574,1232.8239373314498
2915,1644,04/15/2021,35,0.021752641392169147,16897,972.9537787772978
2906,2974,04/15/2021,31,0.010533469249065508,28387,1047.6626624863495
2816,3602,04/15/2021,85,0.0241683252772249,32611,1104.5352795069148
2895,5187,04/15/2021,128,0.025301442972919475,41186,1259.4085368814644
2921,1618,04/15/2021,28,0.017610062893081757,12361,1308.955586117628
2809,2405,04/15/2021,42,0.01777401608125273,22938,1048.4785072804953
2825,459,04/15/2021,6,0.013245033112582849,5377,853.6358564255162
2894,52,04/15/2021,0,0.0,722,720.2216066481996
2832,352,04/15/2021,12,0.03529411764705892,4608,763.8888888888889
2865,2007,04/15/2021,40,0.020335536349771255,16951,1184.0009438971153
2831,485,04/15/2021,3,0.006224066390041472,3515,1379.800853485064
2852,2140,04/15/2021,44,0.020992366412213803,22551,948.9601348055518
2912,82,04/15/2021,4,0.05128205128205132,1370,598.5401459854014
2871,1197,04/15/2021,27,0.023076923076922995,17171,697.1055849979617
2815,25,04/15/2021,1,0.04166666666666674,278,899.2805755395683
2875,26,04/15/2021,0,0.0,307,846.9055374592833
2916,787,04/15/2021,15,0.01943005181347157,8139,966.949256665438
2889,3023,04/15/2021,62,0.020938872002701725,28217,1071.3399723570897
2888,2007,04/15/2021,34,0.01723264064875818,19912,1007.9349136199277
2898,156,04/15/2021,2,0.01298701298701288,1696,919.8113207547169
2910,2890,04/15/2021,72,0.025550035486160416,21000,1376.1904761904761
2920,6292,04/15/2021,63,0.01011398298282229,37547,1675.7663728127413
2859,911,04/15/2021,23,0.025900900900900803,6738,1352.0332442861381
2861,3382,04/15/2021,69,0.02082704497434351,26164,1292.615807980431
2896,1270,04/15/2021,36,0.029173419773095732,11537,1100.8061021062667
2886,3091,04/15/2021,61,0.020132013201320076,29269,1056.066145068161
2908,7190,04/15/2021,158,0.022468714448236726,37467,1919.0220727573599
2904,4777,04/15/2021,71,0.015087122821929366,29359,1627.0990156340476
2841,77,04/15/2021,1,0.013157894736842035,1392,553.1609195402299
2857,820,04/15/2021,31,0.03929024081115329,8412,974.7979077508321
2891,1590,04/15/2021,16,0.010165184243964509,21198,750.0707613925841
2814,745,04/15/2021,12,0.016371077762619368,7496,993.8633938100321
2909,8162,04/15/2021,141,0.017578855504301272,43540,1874.59807073955
2917,2257,04/15/2021,91,0.04201292705447823,13762,1640.0232524342393
2878,1315,04/15/2021,23,0.017801857585139302,15780,833.3333333333333
2873,15,04/15/2021,1,0.0714285714285714,235,638.2978723404254
2885,1155,04/15/2021,20,0.017621145374449254,10627,1086.8542392020324
2837,176,04/15/2021,9,0.05389221556886237,3492,504.00916380297826
2893,3253,04/15/2021,115,0.03664754620777555,29630,1097.8737765777928
2863,4237,04/15/2021,54,0.012909395170930038,19385,2185.7106009801396
2833,36,04/15/2021,1,0.02857142857142847,784,459.18367346938777
2842,1186,04/15/2021,50,0.04401408450704225,16095,736.8748058403231
2807,49,04/15/2021,0,0.0,1051,466.22264509990487
2835,325,04/15/2021,8,0.025236593059936974,5405,601.2950971322849
2914,2992,04/15/2021,61,0.020812009553053512,21963,1362.2911259846105
2812,89,04/15/2021,0,0.0,1497,594.5223780895124
2806,1268,04/15/2021,37,0.03005686433793664,16310,777.4371551195586
2840,1924,04/15/2021,87,0.047359825802939515,23335,824.5125348189415
2864,3962,04/15/2021,84,0.02166064981949467,33396,1186.369625104803
2881,725,04/15/2021,32,0.04617604617604609,7841,924.6269608468308
2860,7417,04/15/2021,147,0.02022008253094909,45199,1640.965508086462
2826,91,04/15/2021,6,0.07058823529411762,791,1150.442477876106
2879,1632,04/15/2021,40,0.025125628140703515,20371,801.1388738893526
2903,1186,04/15/2021,35,0.03040834057341435,10780,1100.1855287569574
2817,552,04/15/2021,17,0.031775700934579376,6135,899.7555012224939
2882,1507,04/15/2021,38,0.02586793737236226,14184,1062.4647490129723
2905,3801,04/15/2021,101,0.02729729729729735,25223,1506.9579352178566
2872,5,04/15/2021,-1,-0.16666666666666663,218,229.35779816513764
2813,513,04/15/2021,12,0.0239520958083832,7831,655.088749840378
2827,208,04/15/2021,5,0.024630541871921263,2172,957.6427255985268
2842,1186,04/21/2021,0,0.0,16095,736.8748058403231
2812,89,04/21/2021,0,0.0,1497,594.5223780895124
2911,1920,04/21/2021,0,0.0,15574,1232.8239373314498
2885,1155,04/21/2021,0,0.0,10627,1086.8542392020324
2816,3602,04/21/2021,0,0.0,32611,1104.5352795069148
2859,911,04/21/2021,0,0.0,6738,1352.0332442861381
2837,176,04/21/2021,0,0.0,3492,504.00916380297826
2828,1038,04/21/2021,0,0.0,7704,1347.3520249221183
2896,1270,04/21/2021,0,0.0,11537,1100.8061021062667
2893,3253,04/21/2021,0,0.0,29630,1097.8737765777928
2802,59,04/21/2021,0,0.0,786,750.6361323155216
2804,216,04/21/2021,0,0.0,2607,828.5385500575373
2860,7417,04/21/2021,0,0.0,45199,1640.965508086462
2818,1719,04/21/2021,0,0.0,18082,950.6691737639642
2809,2405,04/21/2021,0,0.0,22938,1048.4785072804953
2876,73,04/21/2021,0,0.0,430,1697.674418604651
2888,2007,04/21/2021,0,0.0,19912,1007.9349136199277
2905,3801,04/21/2021,0,0.0,25223,1506.9579352178566
2875,26,04/21/2021,0,0.0,307,846.9055374592833
2808,192,04/21/2021,0,0.0,2401,799.6668054977093
2904,4777,04/21/2021,0,0.0,29359,1627.0990156340476
2864,3962,04/21/2021,0,0.0,33396,1186.369625104803
2871,1197,04/21/2021,0,0.0,17171,697.1055849979617
2881,725,04/21/2021,0,0.0,7841,924.6269608468308
2920,6292,04/21/2021,0,0.0,37547,1675.7663728127413
2914,2992,04/21/2021,0,0.0,21963,1362.2911259846105
2852,2140,04/21/2021,0,0.0,22551,948.9601348055518
2908,7190,04/21/2021,0,0.0,37467,1919.0220727573599
2874,511,04/21/2021,0,0.0,5860,872.013651877133
2886,3091,04/21/2021,0,0.0,29269,1056.066145068161
2830,653,04/21/2021,0,0.0,5976,1092.7041499330655
2838,496,04/21/2021,0,0.0,3400,1458.8235294117646
2907,5877,04/21/2021,0,0.0,27445,2141.3736564037163
2817,552,04/21/2021,0,0.0,6135,899.7555012224939
2892,479,04/21/2021,0,0.0,4988,960.3047313552527
2833,36,04/21/2021,0,0.0,784,459.18367346938777
2919,4477,04/21/2021,0,0.0,28790,1555.0538381382426
2910,2890,04/21/2021,0,0.0,21000,1376.1904761904761
2917,2257,04/21/2021,0,0.0,13762,1640.0232524342393
2822,495,04/21/2021,0,0.0,6111,810.0147275405008
2806,1268,04/21/2021,0,0.0,16310,777.4371551195586
2839,197,04/21/2021,0,0.0,1902,1035.751840168244
2873,15,04/21/2021,0,0.0,235,638.2978723404254
2878,1315,04/21/2021,0,0.0,15780,833.3333333333333
2909,8162,04/21/2021,0,0.0,43540,1874.59807073955
2826,91,04/21/2021,0,0.0,791,1150.442477876106
2813,513,04/21/2021,0,0.0,7831,655.088749840378
2882,1507,04/21/2021,0,0.0,14184,1062.4647490129723
2879,1632,04/21/2021,0,0.0,20371,801.1388738893526
2836,5,04/21/2021,0,0.0,136,367.64705882352945
2858,71,04/21/2021,0,0.0,570,1245.6140350877192
2825,459,04/21/2021,0,0.0,5377,853.6358564255162
2916,787,04/21/2021,0,0.0,8139,966.949256665438
2835,325,04/21/2021,0,0.0,5405,601.2950971322849
2861,3382,04/21/2021,0,0.0,26164,1292.615807980431
2921,1618,04/21/2021,0,0.0,12361,1308.955586117628
2898,156,04/21/2021,0,0.0,1696,919.8113207547169
2891,1590,04/21/2021,0,0.0,21198,750.0707613925841
2915,1644,04/21/2021,0,0.0,16897,972.9537787772978
2889,3023,04/21/2021,0,0.0,28217,1071.3399723570897
2827,208,04/21/2021,0,0.0,2172,957.6427255985268
2906,2974,04/21/2021,0,0.0,28387,1047.6626624863495
2895,5187,04/21/2021,0,0.0,41186,1259.4085368814644
2872,5,04/21/2021,0,0.0,218,229.35779816513764
2903,1186,04/21/2021,0,0.0,10780,1100.1855287569574
2832,352,04/21/2021,0,0.0,4608,763.8888888888889
2807,49,04/21/2021,0,0.0,1051,466.22264509990487
2894,52,04/21/2021,0,0.0,722,720.2216066481996
2841,77,04/21/2021,0,0.0,1392,553.1609195402299
2831,485,04/21/2021,0,0.0,3515,1379.800853485064
2865,2007,04/21/2021,0,0.0,16951,1184.0009438971153
2912,82,04/21/2021,0,0.0,1370,598.5401459854014
2815,25,04/21/2021,0,0.0,278,899.2805755395683
2857,820,04/21/2021,0,0.0,8412,974.7979077508321
2814,745,04/21/2021,0,0.0,7496,993.8633938100321
2840,1924,04/21/2021,0,0.0,23335,824.5125348189415
2863,4237,04/21/2021,0,0.0,19385,2185.7106009801396
2921,19,04/24/2020,-1599,-0.988257107540173,12361,15.370924682469056
2903,40,04/24/2020,-1146,-0.9662731871838112,10780,37.10575139146568
2841,0,04/24/2020,-77,-1.0,1392,0.0
2885,24,04/24/2020,-1131,-0.9792207792207792,10627,22.583984191211066
2809,47,04/24/2020,-2358,-0.9804573804573804,22938,20.49001656639637
2917,42,04/24/2020,-2215,-0.9813912272928667,13762,30.51881993896236
2814,11,04/24/2020,-734,-0.9852348993288591,7496,14.674493062966915
2806,26,04/24/2020,-1242,-0.9794952681388013,16310,15.941140404659716
2920,207,04/24/2020,-6085,-0.9671010807374444,37547,55.13090260207208
2812,0,04/24/2020,-89,-1.0,1497,0.0
2915,172,04/24/2020,-1472,-0.8953771289537713,16897,101.79321773095816
2898,7,04/24/2020,-149,-0.9551282051282052,1696,41.27358490566038
2816,86,04/24/2020,-3516,-0.9761243753470294,32611,26.37146974947104
2852,103,04/24/2020,-2037,-0.9518691588785047,22551,45.67424947895881
2888,49,04/24/2020,-1958,-0.9755854509217738,19912,24.60827641623142
2808,6,04/24/2020,-186,-0.96875,2401,24.989587671803417
2807,0,04/24/2020,-49,-1.0,1051,0.0
2815,0,04/24/2020,-25,-1.0,278,0.0
2838,6,04/24/2020,-490,-0.9879032258064516,3400,17.647058823529413
2804,0,04/24/2020,-216,-1.0,2607,0.0
2864,140,04/24/2020,-3822,-0.9646643109540636,33396,41.921188166247454
2919,118,04/24/2020,-4359,-0.9736430645521554,28790,40.986453629732544
2839,5,04/24/2020,-192,-0.9746192893401016,1902,26.288117770767613
