date,new positive labs,total positive labs,new negative labs,total negative labs,total tested,new hospital admissions,cumulative hospital admissions,new hospital discharges,cumulative hospital discharges,hospital deaths,cumulative hospital deaths,currently hospitalized,icu,vented,deaths,total deaths,new people positive,total people positive,new people negative,total people negative,total people tested,date_scraped,new total labs,%_positive_labs,new people tested,%_new_people_positive,date_ts
03/04/2020,0,2,12,17,19,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0,0.0,2.0,10.0,15.0,17.0,2020-07-17,12,0.0,10.0,0.0,737488
03/05/2020,0,2,4,21,23,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0,1.0,3.0,4.0,19.0,22.0,2020-07-17,4,0.0,5.0,0.2,737489
03/06/2020,1,3,12,33,36,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0,0.0,3.0,11.0,30.0,33.0,2020-07-17,13,0.07692307692307693,11.0,0.0,737490
03/07/2020,0,3,19,52,55,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0.0,3.0,19.0,49.0,52.0,2020-07-17,19,0.0,19.0,0.0,737491
03/08/2020,0,3,18,70,73,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0.0,3.0,18.0,67.0,70.0,2020-07-17,18,0.0,18.0,0.0,737492
03/09/2020,1,4,15,85,89,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,1.0,4.0,15.0,82.0,86.0,2020-07-17,16,0.0625,16.0,0.0625,737493
03/10/2020,2,6,25,110,116,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,1.0,5.0,23.0,105.0,110.0,2020-07-17,27,0.07407407407407407,24.0,0.041666666666666664,737494
03/11/2020,0,6,34,144,150,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0,0,0.0,5.0,34.0,139.0,144.0,2020-07-17,34,0.0,34.0,0.0,737495
03/12/2020,9,15,42,186,201,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0,0,8.0,13.0,38.0,177.0,190.0,2020-07-17,51,0.17647058823529413,46.0,0.17391304347826086,737496
03/13/2020,6,21,50,236,257,4.0,9.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0,0,6.0,19.0,48.0,225.0,244.0,2020-07-17,56,0.10714285714285714,54.0,0.1111111111111111,737497
03/14/2020,0,21,90,326,347,0.0,9.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0,0,0.0,19.0,86.0,311.0,330.0,2020-07-17,90,0.0,86.0,0.0,737498
03/15/2020,1,22,54,380,402,1.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,0,0,1.0,20.0,54.0,365.0,385.0,2020-07-17,55,0.01818181818181818,55.0,0.01818181818181818,737499
03/16/2020,2,24,95,475,499,2.0,12.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,0,0,2.0,22.0,92.0,457.0,479.0,2020-07-17,97,0.020618556701030927,94.0,0.02127659574468085,737500
03/17/2020,16,40,162,637,677,6.0,18.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,0,0,11.0,33.0,153.0,610.0,643.0,2020-07-17,178,0.0898876404494382,164.0,0.06707317073170732,737501
03/18/2020,12,52,116,753,805,3.0,21.0,0.0,1.0,0.0,0.0,20.0,2.0,0.0,0,0,11.0,44.0,110.0,720.0,764.0,2020-07-17,128,0.09375,121.0,0.09090909090909091,737502
03/19/2020,17,69,262,1015,1084,2.0,23.0,1.0,2.0,0.0,0.0,21.0,3.0,0.0,1,1,17.0,61.0,251.0,971.0,1032.0,2020-07-17,279,0.06093189964157706,268.0,0.06343283582089553,737503
03/20/2020,15,84,197,1212,1296,5.0,28.0,0.0,2.0,0.0,0.0,26.0,4.0,0.0,0,1,13.0,74.0,193.0,1164.0,1238.0,2020-07-17,212,0.07075471698113207,206.0,0.06310679611650485,737504
03/21/2020,21,105,126,1338,1443,3.0,31.0,2.0,4.0,0.0,0.0,27.0,5.0,0.0,0,1,14.0,88.0,123.0,1287.0,1375.0,2020-07-17,147,0.14285714285714285,137.0,0.10218978102189781,737505
03/22/2020,30,135,282,1620,1755,2.0,33.0,0.0,4.0,0.0,0.0,29.0,5.0,0.0,0,1,25.0,113.0,265.0,1552.0,1665.0,2020-07-17,312,0.09615384615384616,290.0,0.08620689655172414,737506
03/23/2020,14,149,169,1789,1938,15.0,48.0,1.0,5.0,0.0,0.0,43.0,9.0,3.0,0,1,16.0,129.0,165.0,1717.0,1846.0,2020-07-17,183,0.07650273224043716,181.0,0.08839779005524862,737507
03/24/2020,20,169,243,2032,2201,7.0,55.0,0.0,5.0,0.0,0.0,50.0,10.0,4.0,0,1,19.0,148.0,238.0,1955.0,2103.0,2020-07-17,263,0.07604562737642585,257.0,0.07392996108949416,737508
03/25/2020,26,195,183,2215,2410,5.0,60.0,1.0,6.0,0.0,0.0,54.0,11.0,3.0,0,1,28.0,176.0,173.0,2128.0,2304.0,2020-07-17,209,0.12440191387559808,201.0,0.13930348258706468,737509
03/26/2020,35,230,181,2396,2626,10.0,70.0,5.0,11.0,0.0,0.0,59.0,14.0,5.0,0,1,41.0,217.0,176.0,2304.0,2521.0,2020-07-17,216,0.16203703703703703,217.0,0.1889400921658986,737510
03/27/2020,27,257,215,2611,2868,9.0,79.0,1.0,12.0,1.0,1.0,66.0,17.0,6.0,2,3,31.0,248.0,202.0,2506.0,2754.0,2020-07-17,242,0.1115702479338843,233.0,0.13304721030042918,737511
03/28/2020,59,316,260,2871,3187,13.0,92.0,3.0,15.0,2.0,3.0,74.0,15.0,6.0,1,4,63.0,311.0,242.0,2748.0,3059.0,2020-07-17,319,0.18495297805642633,305.0,0.20655737704918034,737512
03/29/2020,106,422,356,3227,3649,8.0,100.0,4.0,19.0,1.0,4.0,77.0,18.0,8.0,2,6,105.0,416.0,313.0,3061.0,3477.0,2020-07-17,462,0.22943722943722944,418.0,0.2511961722488038,737513
03/30/2020,62,484,222,3449,3933,20.0,120.0,5.0,24.0,0.0,4.0,92.0,20.0,11.0,3,9,78.0,494.0,192.0,3253.0,3747.0,2020-07-17,284,0.21830985915492956,270.0,0.28888888888888886,737514
03/31/2020,71,555,369,3818,4373,11.0,131.0,7.0,31.0,1.0,5.0,95.0,22.0,13.0,2,11,73.0,567.0,300.0,3553.0,4120.0,2020-07-17,440,0.16136363636363638,373.0,0.19571045576407506,737515
04/01/2020,99,654,699,4517,5171,18.0,149.0,7.0,38.0,0.0,5.0,106.0,30.0,15.0,1,12,100.0,667.0,649.0,4202.0,4869.0,2020-07-17,798,0.12406015037593984,749.0,0.13351134846461948,737516
04/02/2020,52,706,477,4994,5700,21.0,170.0,6.0,44.0,2.0,7.0,119.0,36.0,21.0,4,16,62.0,729.0,437.0,4639.0,5368.0,2020-07-17,529,0.09829867674858223,499.0,0.12424849699398798,737517
04/03/2020,108,814,775,5769,6583,23.0,193.0,7.0,51.0,0.0,7.0,135.0,43.0,25.0,3,19,100.0,829.0,718.0,5357.0,6186.0,2020-07-17,883,0.12231030577576443,818.0,0.12224938875305623,737518
04/04/2020,143,957,660,6429,7386,22.0,215.0,4.0,55.0,5.0,12.0,148.0,41.0,30.0,9,28,137.0,966.0,623.0,5980.0,6946.0,2020-07-17,803,0.1780821917808219,760.0,0.18026315789473685,737519
04/05/2020,187,1144,1156,7585,8729,20.0,235.0,9.0,64.0,1.0,13.0,158.0,44.0,36.0,2,30,182.0,1148.0,1070.0,7050.0,8198.0,2020-07-17,1343,0.13924050632911392,1252.0,0.14536741214057508,737520
04/06/2020,218,1362,1707,9292,10654,26.0,261.0,7.0,71.0,0.0,13.0,177.0,48.0,40.0,7,37,206.0,1354.0,1580.0,8630.0,9984.0,2020-07-17,1925,0.11324675324675325,1786.0,0.11534154535274356,737521
04/07/2020,285,1647,1631,10923,12570,20.0,281.0,4.0,75.0,2.0,15.0,191.0,49.0,42.0,5,42,261.0,1615.0,1496.0,10126.0,11741.0,2020-07-17,1916,0.1487473903966597,1757.0,0.1485486624928856,737522
04/08/2020,290,1937,1723,12646,14583,19.0,300.0,7.0,82.0,6.0,21.0,197.0,49.0,38.0,10,52,272.0,1887.0,1576.0,11702.0,13589.0,2020-07-17,2013,0.14406358668653751,1848.0,0.1471861471861472,737523
04/09/2020,284,2221,1521,14167,16388,32.0,332.0,9.0,91.0,4.0,25.0,216.0,52.0,40.0,7,59,278.0,2165.0,1369.0,13071.0,15236.0,2020-07-17,1805,0.15734072022160664,1647.0,0.16879174256223436,737524
04/10/2020,420,2641,2577,16744,19385,29.0,361.0,16.0,107.0,5.0,30.0,224.0,58.0,41.0,11,70,404.0,2569.0,2383.0,15454.0,18023.0,2020-07-17,2997,0.14014014014014015,2787.0,0.14495873699318262,737525
04/11/2020,299,2940,1911,18655,21595,29.0,390.0,11.0,118.0,2.0,32.0,240.0,61.0,48.0,11,81,280.0,2849.0,1731.0,17185.0,20034.0,2020-07-17,2210,0.13529411764705881,2011.0,0.139234211834908,737526
04/12/2020,315,3255,1674,20329,23584,35.0,425.0,13.0,131.0,5.0,37.0,257.0,59.0,49.0,10,91,289.0,3138.0,1452.0,18637.0,21775.0,2020-07-17,1989,0.1583710407239819,1741.0,0.16599655370476737,737527
04/13/2020,162,3417,938,21267,24684,35.0,460.0,13.0,144.0,3.0,40.0,276.0,64.0,54.0,9,100,187.0,3325.0,848.0,19485.0,22810.0,2020-07-17,1100,0.14727272727272728,1035.0,0.18067632850241547,737528
04/14/2020,289,3706,1788,23055,26761,27.0,487.0,17.0,161.0,5.0,45.0,281.0,72.0,53.0,8,108,267.0,3592.0,1564.0,21049.0,24641.0,2020-07-17,2077,0.13914299470389985,1831.0,0.1458219552157291,737529
04/15/2020,353,4059,1803,24858,28917,31.0,518.0,19.0,180.0,3.0,48.0,290.0,72.0,54.0,17,125,307.0,3899.0,1580.0,22629.0,26528.0,2020-07-17,2156,0.1637291280148423,1887.0,0.16269210386857447,737530
04/16/2020,449,4508,2500,27358,31866,36.0,554.0,25.0,205.0,6.0,54.0,295.0,72.0,53.0,14,139,393.0,4292.0,2098.0,24727.0,29019.0,2020-07-17,2949,0.15225500169549,2491.0,0.15776796467282217,737531
04/17/2020,308,4816,1823,29181,33997,32.0,586.0,20.0,225.0,7.0,61.0,300.0,66.0,45.0,21,160,291.0,4583.0,1492.0,26219.0,30802.0,2020-07-17,2131,0.14453308305959645,1783.0,0.16320807627593942,737532
04/18/2020,322,5138,1728,30909,36047,26.0,612.0,18.0,243.0,4.0,65.0,304.0,63.0,49.0,15,175,284.0,4867.0,1369.0,27588.0,32455.0,2020-07-17,2050,0.15707317073170732,1653.0,0.17180883242589232,737533
04/19/2020,382,5520,2059,32968,38488,23.0,635.0,26.0,269.0,1.0,66.0,300.0,65.0,55.0,11,186,338.0,5205.0,1763.0,29351.0,34556.0,2020-07-17,2441,0.15649324047521507,2101.0,0.16087577344121848,737534
04/20/2020,396,5916,1909,34877,40793,46.0,681.0,29.0,298.0,2.0,68.0,315.0,75.0,56.0,10,196,378.0,5583.0,1597.0,30948.0,36531.0,2020-07-17,2305,0.1718004338394794,1975.0,0.19139240506329114,737535
04/21/2020,445,6361,2114,36991,43352,45.0,726.0,31.0,329.0,5.0,73.0,324.0,72.0,56.0,18,214,388.0,5971.0,1728.0,32676.0,38647.0,2020-07-17,2559,0.17389605314576007,2116.0,0.1833648393194707,737536
04/22/2020,420,6781,2398,39389,46170,41.0,767.0,32.0,361.0,5.0,78.0,328.0,73.0,58.0,18,232,382.0,6353.0,1922.0,34598.0,40951.0,2020-07-17,2818,0.149041873669269,2304.0,0.1657986111111111,737537
04/23/2020,482,7263,2471,41860,49123,30.0,797.0,28.0,389.0,5.0,83.0,325.0,76.0,62.0,15,247,420.0,6773.0,1893.0,36491.0,43264.0,2020-07-17,2953,0.16322384016254657,2313.0,0.1815823605706874,737538
04/24/2020,494,7757,3292,45152,52909,35.0,832.0,27.0,416.0,4.0,87.0,329.0,85.0,63.0,15,262,414.0,7187.0,2655.0,39146.0,46333.0,2020-07-17,3786,0.13048071843634443,3069.0,0.1348973607038123,737539
04/25/2020,394,8151,2210,47362,55513,34.0,866.0,17.0,433.0,5.0,92.0,341.0,85.0,62.0,14,276,305.0,7492.0,1790.0,40936.0,48428.0,2020-07-17,2604,0.15130568356374807,2095.0,0.14558472553699284,737540
04/26/2020,316,8467,2314,49676,58143,33.0,899.0,15.0,448.0,3.0,95.0,356.0,86.0,59.0,14,290,277.0,7769.0,1891.0,42827.0,50596.0,2020-07-17,2630,0.12015209125475285,2168.0,0.12776752767527674,737541
04/27/2020,250,8717,1624,51300,60017,29.0,928.0,21.0,469.0,4.0,99.0,360.0,86.0,61.0,10,300,203.0,7972.0,1174.0,44001.0,51973.0,2020-07-17,1874,0.13340448239060831,1377.0,0.14742193173565724,737542
04/28/2020,411,9128,2268,53568,62696,44.0,972.0,24.0,493.0,3.0,102.0,377.0,88.0,59.0,22,322,324.0,8296.0,1780.0,45781.0,54077.0,2020-07-17,2679,0.1534154535274356,2104.0,0.15399239543726237,737543
04/29/2020,476,9604,3351,56919,66523,36.0,1008.0,37.0,530.0,11.0,113.0,365.0,78.0,53.0,18,340,372.0,8668.0,2455.0,48236.0,56904.0,2020-07-17,3827,0.12437940945910635,2827.0,0.13158825610187477,737544
04/30/2020,432,10036,2772,59691,69727,32.0,1040.0,38.0,568.0,6.0,119.0,353.0,83.0,57.0,24,364,348.0,9016.0,1963.0,50199.0,59215.0,2020-07-17,3204,0.1348314606741573,2311.0,0.1505841627001298,737545
05/01/2020,457,10493,3089,62780,73273,51.0,1091.0,39.0,607.0,3.0,122.0,362.0,84.0,58.0,14,378,317.0,9333.0,2230.0,52429.0,61762.0,2020-07-17,3546,0.12887760857304004,2547.0,0.12446014919513153,737546
05/02/2020,260,10753,1927,64707,75460,35.0,1126.0,39.0,646.0,5.0,127.0,353.0,90.0,61.0,24,402,189.0,9522.0,1300.0,53729.0,63251.0,2020-07-17,2187,0.11888431641518062,1489.0,0.12693082605775688,737547
05/03/2020,284,11037,2168,66875,77912,31.0,1157.0,27.0,673.0,8.0,135.0,349.0,89.0,61.0,21,423,181.0,9703.0,1613.0,55342.0,65045.0,2020-07-17,2452,0.11582381729200653,1794.0,0.10089186176142698,737548
05/04/2020,388,11425,2101,68976,80401,30.0,1187.0,31.0,704.0,5.0,140.0,343.0,87.0,57.0,18,441,292.0,9995.0,1578.0,56920.0,66915.0,2020-07-17,2489,0.15588589795098434,1870.0,0.15614973262032086,737549
05/05/2020,436,11861,2878,71854,83715,28.0,1215.0,32.0,736.0,6.0,146.0,333.0,80.0,54.0,16,457,303.0,10298.0,1987.0,58907.0,69205.0,2020-07-17,3314,0.1315630657815329,2290.0,0.13231441048034934,737550
05/06/2020,490,12351,2836,74690,87041,28.0,1243.0,44.0,780.0,9.0,155.0,308.0,78.0,54.0,21,478,341.0,10639.0,1936.0,60843.0,71482.0,2020-07-17,3326,0.14732411304870716,2277.0,0.1497584541062802,737551
05/07/2020,425,12776,2975,77665,90441,36.0,1279.0,40.0,820.0,5.0,160.0,299.0,70.0,52.0,21,499,269.0,10908.0,1994.0,62837.0,73745.0,2020-07-17,3400,0.125,2263.0,0.11886875828546177,737552
05/08/2020,360,13136,2602,80267,93403,30.0,1309.0,29.0,849.0,5.0,165.0,295.0,70.0,53.0,22,521,231.0,11139.0,1788.0,64625.0,75764.0,2020-07-17,2962,0.12153950033760973,2019.0,0.11441307578008915,737553
05/09/2020,457,13593,3355,83622,97215,22.0,1331.0,21.0,870.0,4.0,169.0,292.0,68.0,51.0,15,536,285.0,11424.0,2319.0,66944.0,78368.0,2020-07-17,3812,0.11988457502623295,2604.0,0.10944700460829493,737554
05/10/2020,279,13872,2122,85744,99616,19.0,1350.0,23.0,893.0,6.0,175.0,282.0,69.0,49.0,13,549,186.0,11610.0,1531.0,68475.0,80085.0,2020-07-17,2401,0.11620158267388588,1717.0,0.10832847990681421,737555
05/11/2020,259,14131,1861,87605,101736,31.0,1381.0,16.0,909.0,6.0,181.0,291.0,70.0,49.0,15,564,175.0,11785.0,1316.0,69791.0,81576.0,2020-07-17,2120,0.12216981132075472,1491.0,0.11737089201877934,737556
05/12/2020,384,14515,2512,90117,104632,23.0,1404.0,18.0,927.0,4.0,185.0,292.0,68.0,48.0,22,586,217.0,12002.0,1615.0,71406.0,83408.0,2020-07-17,2896,0.13259668508287292,1832.0,0.11844978165938864,737557
05/13/2020,352,14867,3570,93687,108554,22.0,1426.0,24.0,951.0,1.0,186.0,289.0,69.0,49.0,13,599,196.0,12198.0,1974.0,73380.0,85578.0,2020-07-17,3922,0.08975012748597654,2170.0,0.09032258064516129,737558
05/14/2020,329,15196,3397,97084,112280,19.0,1445.0,27.0,978.0,3.0,189.0,278.0,64.0,45.0,15,614,227.0,12425.0,2023.0,75403.0,87828.0,2020-07-17,3726,0.08829844337090714,2250.0,0.10088888888888889,737559
05/15/2020,381,15577,3433,100517,116094,24.0,1469.0,41.0,1019.0,5.0,194.0,256.0,62.0,45.0,13,627,232.0,12657.0,1807.0,77210.0,89867.0,2020-07-17,3814,0.09989512323020451,2039.0,0.11378126532614026,737560
05/16/2020,419,15996,3883,104400,120396,25.0,1494.0,12.0,1031.0,5.0,199.0,264.0,61.0,46.0,15,642,252.0,12909.0,1779.0,78989.0,91898.0,2020-07-17,4302,0.09739655973965597,2031.0,0.1240768094534712,737561
05/17/2020,223,16219,2708,107108,123327,17.0,1511.0,7.0,1038.0,5.0,204.0,269.0,59.0,45.0,10,652,124.0,13033.0,1545.0,80534.0,93567.0,2020-07-17,2931,0.07608324803821222,1669.0,0.07429598562013182,737562
05/18/2020,248,16467,1992,109100,125567,19.0,1530.0,15.0,1053.0,5.0,209.0,268.0,57.0,40.0,18,670,137.0,13170.0,1363.0,81897.0,95067.0,2020-07-17,2240,0.11071428571428571,1500.0,0.09133333333333334,737563
05/19/2020,414,16881,3153,112253,129134,23.0,1553.0,31.0,1084.0,5.0,214.0,255.0,56.0,38.0,11,681,214.0,13384.0,1940.0,83837.0,97221.0,2020-07-17,3567,0.11606391925988226,2154.0,0.09935004642525534,737564
05/20/2020,327,17208,2779,115032,132240,19.0,1572.0,23.0,1107.0,7.0,221.0,244.0,52.0,33.0,22,703,187.0,13571.0,1540.0,85377.0,98948.0,2020-07-17,3106,0.10528010302640052,1727.0,0.10828025477707007,737565
05/21/2020,370,17578,3794,118826,136404,26.0,1598.0,15.0,1122.0,3.0,224.0,252.0,53.0,29.0,20,723,169.0,13740.0,1986.0,87363.0,101103.0,2020-07-17,4164,0.0888568683957733,2155.0,0.07842227378190256,737566
05/22/2020,350,17928,3026,121852,139780,20.0,1618.0,29.0,1151.0,5.0,229.0,238.0,52.0,29.0,10,733,201.0,13941.0,1493.0,88856.0,102797.0,2020-07-17,3376,0.10367298578199052,1694.0,0.11865407319952774,737567
05/23/2020,240,18168,2735,124587,142755,19.0,1637.0,11.0,1162.0,3.0,232.0,243.0,52.0,32.0,13,746,108.0,14049.0,1330.0,90186.0,104235.0,2020-07-17,2975,0.08067226890756303,1438.0,0.07510431154381085,737568
05/24/2020,153,18321,1359,125946,144267,12.0,1649.0,14.0,1176.0,2.0,234.0,239.0,53.0,36.0,8,754,84.0,14133.0,766.0,90952.0,105085.0,2020-07-17,1512,0.10119047619047619,850.0,0.0988235294117647,737569
05/25/2020,134,18455,1376,127322,145777,12.0,1661.0,14.0,1190.0,0.0,234.0,237.0,53.0,34.0,10,764,70.0,14203.0,755.0,91707.0,105910.0,2020-07-17,1510,0.08874172185430464,825.0,0.08484848484848485,737570
05/26/2020,284,18739,2609,129931,148670,24.0,1685.0,22.0,1212.0,5.0,239.0,234.0,48.0,33.0,15,779,154.0,14357.0,1778.0,93485.0,107842.0,2020-07-17,2893,0.09816799170411337,1932.0,0.07971014492753623,737571
05/27/2020,276,19015,2110,132041,151056,20.0,1705.0,17.0,1229.0,3.0,242.0,234.0,50.0,33.0,10,789,133.0,14490.0,1152.0,94637.0,109127.0,2020-07-17,2386,0.11567476948868399,1285.0,0.10350194552529182,737572
05/28/2020,345,19360,3374,135415,154775,17.0,1722.0,29.0,1258.0,4.0,246.0,218.0,47.0,32.0,8,797,132.0,14622.0,1145.0,95782.0,110404.0,2020-07-17,3719,0.09276687281527292,1277.0,0.1033672670321065,737573
05/29/2020,418,19778,3968,139383,159161,18.0,1740.0,27.0,1285.0,6.0,252.0,203.0,43.0,31.0,12,809,178.0,14800.0,1589.0,97371.0,112171.0,2020-07-17,4386,0.0953032375740994,1767.0,0.1007357102433503,737574
05/30/2020,211,19989,3958,143341,163330,15.0,1755.0,19.0,1304.0,4.0,256.0,195.0,40.0,29.0,12,821,104.0,14904.0,1828.0,99199.0,114103.0,2020-07-17,4169,0.050611657471815785,1932.0,0.053830227743271224,737575
05/31/2020,147,20136,1728,145069,165205,10.0,1765.0,10.0,1314.0,0.0,256.0,195.0,43.0,26.0,3,824,76.0,14980.0,850.0,100049.0,115029.0,2020-07-17,1875,0.0784,926.0,0.08207343412526998,737576
06/01/2020,216,20352,2797,147866,168218,7.0,1772.0,13.0,1327.0,1.0,257.0,188.0,44.0,29.0,5,829,99.0,15079.0,1376.0,101425.0,116504.0,2020-07-17,3013,0.07168934616661135,1475.0,0.0671186440677966,737577
06/02/2020,273,20625,3058,150924,171549,8.0,1780.0,9.0,1336.0,3.0,260.0,184.0,37.0,24.0,10,839,108.0,15187.0,1462.0,102887.0,118074.0,2020-07-17,3331,0.08195737015911138,1570.0,0.06878980891719745,737578
06/03/2020,259,20884,3500,154424,175308,13.0,1793.0,18.0,1354.0,6.0,266.0,173.0,34.0,24.0,11,850,105.0,15292.0,1669.0,104556.0,119848.0,2020-07-17,3759,0.06890130353817504,1774.0,0.05918827508455468,737579
06/04/2020,279,21163,4497,158921,180084,7.0,1800.0,25.0,1379.0,3.0,269.0,152.0,31.0,23.0,11,861,114.0,15406.0,2035.0,106591.0,121997.0,2020-07-17,4776,0.05841708542713568,2149.0,0.05304792926942764,737580
06/05/2020,215,21378,3549,162470,183848,15.0,1815.0,12.0,1391.0,5.0,274.0,150.0,27.0,20.0,9,870,104.0,15510.0,1565.0,108156.0,123666.0,2020-07-17,3764,0.057120085015940486,1669.0,0.06231276213301378,737581
06/06/2020,198,21576,2606,165076,186652,10.0,1825.0,7.0,1398.0,2.0,276.0,151.0,29.0,18.0,6,876,68.0,15578.0,1129.0,109285.0,124863.0,2020-07-17,2804,0.07061340941512126,1197.0,0.05680868838763575,737582
06/07/2020,77,21653,1581,166657,188310,11.0,1836.0,7.0,1405.0,1.0,277.0,154.0,25.0,16.0,4,880,49.0,15627.0,759.0,110044.0,125671.0,2020-07-17,1658,0.046441495778045835,808.0,0.06064356435643564,737583
06/08/2020,122,21775,1820,168477,190252,15.0,1851.0,12.0,1417.0,2.0,279.0,155.0,27.0,17.0,4,884,44.0,15671.0,950.0,110994.0,126665.0,2020-07-17,1942,0.06282183316168898,994.0,0.04426559356136821,737584
06/09/2020,223,21998,2617,171094,193092,10.0,1861.0,18.0,1435.0,0.0,279.0,147.0,28.0,20.0,1,885,67.0,15738.0,1235.0,112229.0,127967.0,2020-07-17,2840,0.07852112676056339,1302.0,0.05145929339477726,737585
06/10/2020,210,22208,2957,174051,196259,13.0,1874.0,12.0,1447.0,2.0,281.0,146.0,24.0,16.0,3,888,104.0,15842.0,1447.0,113676.0,129518.0,2020-07-17,3167,0.06630880959898958,1551.0,0.0670535138620245,737586
06/11/2020,195,22403,3465,177516,199919,7.0,1881.0,15.0,1462.0,1.0,282.0,137.0,25.0,15.0,6,894,88.0,15930.0,1510.0,115186.0,131116.0,2020-07-17,3660,0.05327868852459016,1598.0,0.05506883604505632,737587
06/12/2020,213,22616,4444,181960,204576,8.0,1889.0,15.0,1477.0,1.0,283.0,129.0,23.0,15.0,2,896,81.0,16011.0,2147.0,117333.0,133344.0,2020-07-17,4657,0.04573759931286236,2228.0,0.036355475763016155,737588
06/13/2020,104,22720,2801,184761,207481,6.0,1895.0,4.0,1481.0,0.0,283.0,131.0,19.0,14.0,3,899,50.0,16061.0,1274.0,118607.0,134668.0,2020-07-17,2905,0.03580034423407917,1324.0,0.0377643504531722,737589
06/14/2020,78,22798,1911,186672,209470,6.0,1901.0,8.0,1489.0,1.0,284.0,128.0,19.0,13.0,3,902,32.0,16093.0,917.0,119524.0,135617.0,2020-07-17,1989,0.0392156862745098,949.0,0.03371970495258166,737590
06/15/2020,188,22986,3050,189722,212708,14.0,1915.0,14.0,1503.0,0.0,284.0,128.0,19.0,15.0,4,906,77.0,16170.0,1774.0,121298.0,137468.0,2020-07-17,3238,0.05806053119209389,1851.0,0.041599135602377095,737591
06/16/2020,114,23100,2885,192607,215707,10.0,1925.0,10.0,1513.0,1.0,285.0,127.0,21.0,15.0,8,914,52.0,16222.0,1555.0,122853.0,139075.0,2020-07-17,2999,0.038012670890296765,1607.0,0.03235843186060983,737592
06/17/2020,122,23222,2673,195280,218502,15.0,1940.0,20.0,1533.0,4.0,289.0,118.0,17.0,13.0,6,920,51.0,16273.0,1290.0,124143.0,140416.0,2020-07-17,2795,0.04364937388193202,1341.0,0.03803131991051454,737593
06/18/2020,150,23372,2964,198244,221616,9.0,1949.0,13.0,1546.0,1.0,290.0,113.0,18.0,15.0,7,927,70.0,16343.0,1301.0,125444.0,141787.0,2020-07-17,3114,0.04816955684007707,1371.0,0.05105762217359591,737594
06/19/2020,139,23511,3524,201768,225279,12.0,1961.0,11.0,1557.0,1.0,291.0,113.0,19.0,16.0,3,930,59.0,16402.0,1266.0,126710.0,143112.0,2020-07-17,3663,0.037947037947037944,1325.0,0.04452830188679245,737595
06/20/2020,79,23590,1733,203501,227091,7.0,1968.0,9.0,1566.0,0.0,291.0,111.0,19.0,17.0,4,934,36.0,16438.0,725.0,127435.0,143873.0,2020-07-17,1812,0.04359823399558499,761.0,0.04730617608409987,737596
06/21/2020,36,23626,1002,204503,228129,7.0,1975.0,5.0,1571.0,0.0,291.0,113.0,19.0,17.0,2,936,27.0,16465.0,647.0,128082.0,144547.0,2020-07-17,1038,0.03468208092485549,674.0,0.040059347181008904,737597
06/22/2020,142,23768,3661,208164,231932,12.0,1987.0,16.0,1587.0,0.0,291.0,109.0,18.0,17.0,1,937,59.0,16524.0,1689.0,129771.0,146295.0,2020-07-17,3803,0.03733894293978438,1748.0,0.033752860411899316,737598
06/23/2020,161,23929,3721,211885,235814,3.0,1990.0,13.0,1600.0,3.0,294.0,96.0,17.0,17.0,6,943,71.0,16595.0,1698.0,131469.0,148064.0,2020-07-17,3882,0.04147346728490469,1769.0,0.04013566986998304,737599
06/24/2020,118,24047,3355,215240,239287,8.0,1998.0,10.0,1610.0,1.0,295.0,93.0,16.0,17.0,5,948,50.0,16645.0,1576.0,133045.0,149690.0,2020-07-17,3473,0.03397638928879931,1626.0,0.03075030750307503,737600
06/25/2020,102,24149,2836,218076,242225,5.0,2003.0,14.0,1624.0,1.0,296.0,83.0,15.0,16.0,0,948,45.0,16690.0,1480.0,134525.0,151215.0,2020-07-17,2938,0.03471749489448604,1525.0,0.029508196721311476,737601
06/26/2020,93,24242,2431,220507,244749,2.0,2005.0,9.0,1633.0,0.0,296.0,76.0,16.0,17.0,1,949,71.0,16761.0,1363.0,135888.0,152649.0,2020-07-17,2524,0.036846275752773376,1434.0,0.04951185495118549,737602
06/27/2020,84,24326,3193,223700,248026,5.0,2010.0,3.0,1636.0,1.0,297.0,77.0,15.0,16.0,5,954,34.0,16795.0,1201.0,137089.0,153884.0,2020-07-17,3277,0.02563320109856576,1235.0,0.027530364372469637,737603
